GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q6NLQ8	GO:0010311	lateral root formation	P
UniProtKB	Q6NMC6	GO:0048364	root development	P
UniProtKB	Q6NMF0	GO:0010078	maintenance of root meristem identity	P
UniProtKB	Q6NNI6	GO:0048766	root hair initiation	P
UniProtKB	Q6NNL3	GO:0010082	regulation of root meristem growth	P
UniProtKB	Q6NNL9	GO:0010311	lateral root formation	P
UniProtKB	Q6NNL9	GO:0048364	root development	P
UniProtKB	Q6NNL9	GO:0048364	root development	P
UniProtKB	Q6PQQ3	GO:0010311	lateral root formation	P
UniProtKB	Q6PQQ3	GO:0048364	root development	P
UniProtKB	Q700D2	GO:0048364	root development	P
UniProtKB	Q700D2	GO:0048364	root development	P
UniProtKB	Q7DMA9	GO:0048527	lateral root development	P
UniProtKB	Q7DMA9	GO:0048364	root development	P
UniProtKB	Q7X9H6	GO:0010311	lateral root formation	P
UniProtKB	Q7XJM8	GO:0048768	root hair cell tip growth	P
UniProtKB	Q7XJU0	GO:0048364	root development	P
UniProtKB	Q84J75	GO:0048364	root development	P
UniProtKB	Q84RD1	GO:0080147	root hair cell development	P
UniProtKB	Q84TE6	GO:0048527	lateral root development	P
