GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q8VZS8	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8VZS8	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8VZS8	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8VZS8	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q8W033	GO:0009737	response to abscisic acid	P
UniProtKB	Q8W4L5	GO:0009737	response to abscisic acid	P
UniProtKB	Q93VM8	GO:0009737	response to abscisic acid	P
UniProtKB	Q93WF6	GO:0009737	response to abscisic acid	P
UniProtKB	Q93WF6	GO:0009737	response to abscisic acid	P
UniProtKB	Q93YN8	GO:0009737	response to abscisic acid	P
UniProtKB	Q93Z00	GO:0009737	response to abscisic acid	P
UniProtKB	Q93ZB7	GO:0009737	response to abscisic acid	P
UniProtKB	Q93ZG7	GO:0009737	response to abscisic acid	P
UniProtKB	Q93ZR6	GO:0009737	response to abscisic acid	P
UniProtKB	Q93ZT5	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q93ZT5	GO:0009737	response to abscisic acid	P
UniProtKB	Q940H6	GO:0009737	response to abscisic acid	P
UniProtKB	Q940H6	GO:0009738	abscisic acid-activated signaling pathway	P
UniProtKB	Q940H6	GO:0009737	response to abscisic acid	P
UniProtKB	Q940H6	GO:0009737	response to abscisic acid	P
UniProtKB	Q940H6	GO:0009737	response to abscisic acid	P
UniProtKB	Q940H6	GO:0009737	response to abscisic acid	P
UniProtKB	Q940H6	GO:0009737	response to abscisic acid	P
UniProtKB	Q940H6	GO:0009737	response to abscisic acid	P
UniProtKB	Q940T5	GO:0009737	response to abscisic acid	P
UniProtKB	Q944A7	GO:0009737	response to abscisic acid	P
